source,utime,text,category
SABCizindaba,7/24/2019 15:08,Kushaqise umphakathi e Limpopo ukubulawa kwezikhulu zikamasipala iMogalakwena ezidutshulwe zisemotweni e Mokopane. Lezikhulu zibulawa nje sisandakupotshozela iSABC imiqingo nolwazi okuveza inkohlakalo kulomasipala. Uthini umbono wakho ngaloludaba Thumela umbono weVideo yeWhatsApp ku 062 123 0985. Sicela uzisho negama nesibongo nendawo odabuka kuyo.,politics
SABCizindaba,7/24/2019 10:06,"Kuqubuke impi yomlomo Ekurhuleni mayelana nokwabiwa kwezindlu zomxhaso kahulumeni. Abantu abahlala emijondolo e Palm Ridge bathi bahlukunyezwa abantu abahlala elokishini abakholwa ukuthi banegunya elifanayo nabo lokuthola izindlu ezintsha. Lokhu kube nomphumela wokuthi izakhamuzi zase Katlehong, e Tsakane nase Spruitview zizingenele ezindlini ezintsha. Ingabe kulungule yini ukuthi abantu bazingenele ngokwabe ezindlini zomxhaso kahulumeni ekubeni zingakhelwanga bona Thumela umbono wakho wevideo kuWhatsup kule no062 1230985. Sicela uzisho igama nesibongo nendawo okuyo....",other
SABCizindaba,7/22/2019 17:30,Izingqungqulu zaseSoweto iOrlando Pirates neKaizer Chiefs zizozwana amandla emqhudelwaneni owandulela iSeason iCarling Black Label Cup ngoMgqibelo. httpstwitter.comSABCizindabastatus1153355827547377664,sport
SABCizindaba,7/22/2019 9:31,"Ubukeka ebhekene nezinselele u Mvikeli Womphakathi, izolo umengameli wezwe uwuchithile umbiko wakhe ngoxhaso lwemali lomkhankaso iCR17 wathi unamaphutha, awuphusile futhi awukho emthethweni wathi uzofaka isicelo sokuba ubukezwe kanti namhlanje inkantolo enkulu kunazo zonke ichithe isicelo sokwedlulisa isinqumo malungana nezindleko zokwedlulisa isinqumo senkantolo ephakeme ngodaba lombiko wakhe ngebhange I ABSA nebhange lombuso sokuba azikhokhele. Namhlanje inkantolo inqume ukuthi loyambiko awunalo iqiniso. Ingabe lezinqumo kulamahora ambalwa edlule zinamthelela muni esithunzini nasemsebenzini kaMvikeli Womphakathi Thumela umbono wakho wevideo kuWhatsapp kule no062 1230985..sicela uzisho igama nesibongo nendawo okuyo....",politics
SABCizindaba,7/21/2019 17:38,Umculi kaMasikandi osafufusa odabuka KwaZulu Natal usebhale ingoma ngengqalabutho engasekho uJonny Clegg. USboniso Sithole ongunogada uthi uClegg wamgqugquzelwa kakhulu ngokuqhakambisa isiko lamaZulu httpstwitter.comSABCizindabastatus1152995486317629440,entertainment
SABCizindaba,7/21/2019 17:19,Umengameli u Cyril Ramaphosa usenqume ukuwuphosela inselele umbiko womvikeli womphakathi u Advocate Busisiwe Mkhwebane ngodaba lomxhaso wengxenye yesigidi we BOSASA ixhasa umkhankanso wakhe i CR17 wesokwengamela i ANC. httpstwitter.comSABCizindabastatus1152990885694586880,politics
SABCizindaba,7/21/2019 14:49,Kudutshulwe kwabulawa iphoyisa elineminyaka engamashumi amathathu nambili e Delft e Cape Flats. Iziphathimandla zithi kunamanye amaphoyisa amabili alimele kulokuhlasela kanti umsolwa olimale khathi amaphoyisa eziphindiselela uqashwe ngelokhozi esibhelela ngezakadalawane. Umsolwa uneminyaka engamashumi amabili nane. Lokhu kwenzeka emva kwezinsukwana nje kujutshwe amaphoyisa namasosha ezindaweni ezikhahlanyezwe udlame lwamaqembu emigulukudu e Cape flats. Uthini umbono wakho ngaloludaba Thumela umbono wakho wevideo kuWhatsup kule no062 1230985..sicela uzisho igama nesibongo nendawo okuyo....,other
SABCizindaba,7/19/2019 15:54,EZINDABENI kusihlwa ungaphuthelwa ukubona uMbuzeni Mkhize oyoqopha ingoma nomculi waseMelika uRihanna.,entertainment
SABCizindaba,7/19/2019 9:44,Umvikeli womphakathi uAdvocate Busisiwe Mkhwebane uthole ukuthi umengameli uCyril Ramaphosa wadukisa iphalamende mayelana nemali ebalelwa ku500 Thousand wamarandi ayithola kuBosasa ngesikhathi ekhankasela ukuba umengameli weqembu. Kuthini ukuphawula kwakho ngaloludaba Thumela umbono wakho wevideo kuWhatsup kule no062 1230985..sicela uzisho igama nesibongo nendawo okuyo....,politics
SABCizindaba,7/17/2019 9:54,Kuguqe ingqalabutho kwezomkhakha wezobuciko kulelizwe kulandela ukushona kuka Johnny Clegg obedume kakhulu ngomculo wakhe namaqembu i Juluka ne Savuka. Yini okhumbula ngayo u Johnny Clegg Thumela umbono wakho wevideo kuWhatsup kule no062 1230985..sicela uzisho igama nesibongo nendawo okuyo....,entertainment
SABCizindaba,7/15/2019 17:01,Ezindabeni Owabe engumengameli wezwe uJacob Zuma uthe kunabathile abambophela amanqina enyathi. Ukusho lokhu ngesikhathi ethula ubufakazi ekhomishaneni kaZondo ephenya izinsolo zokubhozonyelwa kombuso. httpstwitter.comSABCizindabastatus1150811846728933381,politics
SABCizindaba,7/15/2019 13:54,Ethula ubufakazi bakhe okokuqala ekhomishaneni ka Zondo owabe engumengameli uveze ukuthi kudala aboshelwa amanqina enyathi ukusuka ngeminyaka yo Ninety wabala abanye abaholi nababengongqongqoshe okukhona kubo u Advocate Ngoako Ramatlhodi wathi wabe eyimpimpi. Uthini owakho umbono ngaloludaba Thumela umbono wakho wevideo kuWhatsup kule no062 123 0985..sicela uzisho igama nesibongo nendawo okuyo....,politics
SABCizindaba,7/12/2019 17:14,UDABA OLUPHAMBILI INkantolo yeMantshi yaseRandburg eGoli imthole emsulwa ecaleni lokubulala ngokungenhloso uDuduzani Zuma. ...,politics
SABCizindaba,7/12/2019 15:02,Nakuba semukelwe isinqumo sokujuba umbutho wezokuvikela e Philippi East e Cape Flats kulandela izigameko zokubulawa kwabantu kulendawo kepha kunokukhathazeka ngeqhaza lombutho wezempi emizamweni yokulwa nobugebengu kulendawo. Uthini owakho umbono ngaloludaba Cela uthumela umbono wevideo wewhatsapp ku062 123 0985,other
SABCizindaba,7/12/2019 10:25,INkantolo yeMantshi yaseRandburg imthole emsulwa ecaleni lokubulala ngokungenhloso uDuduzani Zuma . Uthini umbono wakho ngaloludaba Thumela umbono wakho wevideo kuWhatsup kule no062 123 0985..sicela uzisho igama nesibongo nendawo okuyo....,politics
SABCizindaba,7/10/2019 9:57,"I Bafana Bafana izobhekana ne Super Eagles emdlalweni wama Quarter Final e AFCON namhlanje ebusuku. Ngokubona kwakho , ibaphi abadlali ezinqoba ngabo eqenjini lika Baxter Thumela umbono wakho wevideo kuWhatsup kule no062 123 0985..sicela uzisho igama nesibongo nendawo okuyo....",sport
SABCizindaba,7/3/2019 15:00,"UMBUZOUsezakhele ugazi ebantwini base Bloemfontein u Dokotela olapha iziguli azikhokhise lokho okulingene ikhikhi lazo. U Dokotela u Paulo de Valdoleiros unamasonto amane nje kuphela evule lendawo yakhe yokwelapha kepha akaconsi phansi kwabaswele. Uthini umbono wakho ngaloludaba, ingabe kungazenza ngcono ezempilo emphakathini uma kunganda odokotela abafana nalona",other
SABCizindaba,7/3/2019 8:44,"UMBUZO Ngemuva kokungena ngengcacamezela kweBafana Bafana esigabeni soMkhumlajezi koweAFCON, ingabe angakanani amathuba ayo okwenza kangcono esigabeni esilandelayo",sport
SABCizindaba,7/1/2019 14:23,"UMBUZO U Sho Madjozi wenoni lengoma iHuku, wemukelwe njengeqhawekazi esikhumulweni sezindiza namhlanje. Ungumculi wesimame wokuqala ukunqoba indondo yeBET, ekuqaleni yanqotshwa uSjava. Singawubungaza kanjani umsebenzi walabaculi",entertainment
SABCizindaba,6/28/2019 15:36,KOLUNYE udaba Ezindabeni kusihlwa Abasakazi bo ukhozifm bazosethulela umlando walesiteshi esineminyaka engu59 sabakhona. Ungaphuthelwa.,entertainment
SABCizindaba,6/28/2019 15:27,"EZINDABENI kusihlwa Iyabekwa kusasa ingqalabutho eyaduma njengomsakazi Okhozini FM, yaphinde yafunda Izindaba zesiZulu kuSABC 1. Lala kahle Thumbeza uyibekile induku ebandla.",entertainment
SABCizindaba,6/28/2019 14:51,"UMBUZO I Bafana Bafana izodlala umdlalo wesibili weAFCON namhlanje ebusuku kulandela ukuhlulwa ngegoli elilodwa eqandeni ibhekene ne Ivory Coast. Kulomdlalo osemqoka i Bafana izotholana phezulu ne Namibia. Uthini umbono wakho nomlayezo eqenjini lezwe, usenalo ithemba",sport
SABCizindaba,6/26/2019 14:36,UMBUZO Umcwaningi mabhuku omkhulu uKimi Makwetu uthole ukuthi iningi lomasipala bakulelizwe abayisebenzisi ngendlela imali yabakhokhi ntela. Iyiphi indlela engenziwa ukuphoqa omasipala ukuthi bayisebenzise ngendlela imali abayinikiwe,politics
SABCizindaba,6/26/2019 9:30,UMBUZO Ingabe uyavumelana namaqembu aphikisayo ephalamende njengoba ethi kwakuyiphupho nje elingeke lifezeke okwashiwo nguMengameli wezwe enkulumeni ayethulela izwe iSONA,politics
SABCizindaba,6/24/2019 16:22,UMBUZO Kuthini ukuphawula kwakho malungana nokushaywa kweBafana Bafana emdlalweni wayo wokuvula weAFCON namhlanje kusihlwa,sport
SABCizindaba,6/24/2019 8:57,UMBUZO I Bafana Bafana izobhekana ne Ivory Coast emdlalweni wayo wokuvula weAFCON ngo1620. Ingabe izokwazi ukuqala ngonyawo oluhle kulomqhudelwano,sport
SABCizindaba,6/23/2019 14:12,"UMBUZO UMengameli unxuse izakhamuzi zase Soweto ukuba zikhokhele izindleko zikaGesi ngoba uma zingakhokhi isikhungo i Eskom sizofadabala, kepha zona zishaya phansi ngonyawo ziyenqaba. Kuthini ukuphawula kwakho malungana naloludaba",politics
SABCizindaba,6/21/2019 9:33,UMBUZO Kungabe ugculisekile yini ngenkulumo kaMengameli abeyethulela isizwe izolo. Thumela umbono wakho wevideo kuWhatsup kule no062 1230985..sicela uzisho igama nesibongo nendawo okuyo....,politics
SABCizindaba,6/17/2019 13:16,Umsunguli we Eureka uthi bayaqhubeka nezinhlelo zokwakha idolobha labelungu kuphela e Namaqualand e Northern Cape. U Adriaan Nieuwoudt uthi imigomo kahulumeni ye BEE kanye nokubulawa kwabalimi ikhona okwenza ukuthi baqhubeke nokwakha idolobha labo. Uthini umbono wakho ngaloludaba Thumela umbono wakho wevideo kuWhatsup kule no062 1230985..sicela uzisho igama nesibongo nendawo okuyo....,other
SABCizindaba,6/14/2019 14:22,Engqungqutheleni ye Ngculazi yesishiyagalolunye ebibanjelwe e Thekwini kuvele ukuthi nakuba lelizwe linezinhlelo ezinkulukazi zokwelapha isandulela ngculazi kepha kunzima ekunqandeni ukwanda kwesibalo sabantu abatheleleka ngaleligciwane. Ngokubona kwakho yini eyenza ukuthi silokhu senyukile isibalo sabantu abatheleleka nge HIV Thumela umbono wakho wevideo kuWhatsup kule no062 1230985.. Sicela uzisho igama nesibongo nendawo okuyo....,other
SABCizindaba,6/10/2019 9:46,Imantshi enkantolo yase Goli ikhale ngokushayisana kwezitatimende ecaleni lokubulala nokuzama ukubulala elibhekene nomfundi wase Forest High School . Yize kunjalo lomfundi udedelwe ngebheyili yezinkulungwane ezinhlanu zamarandi. Uthini umbono wakho ngaloludaba Thumela umbono wakho wevideo kuWhatsup kule no062 1230985..sicela uzisho igama nesibongo nendawo okuyo....,other
SABCizindaba,6/5/2019 14:53,"Mbukeli, sicela ningathumeli ama Video aqukethe imikhuba kulezi numbolo ezomsebenzi zonke kusukela kweyokuqala. Lenombolo sicela ningayifaki kuma Group. Sithola amaWhatsup amaningi kakhulu ingakho sibuye sibe nenkinga. Sicela nithumele uma kufakwe umbuzo kuphela. Izinto ezithinta umkhuba...SIYACELA NINGAZITHUMELI.Siyithimba leZindaba zeSiZulu sizwakalisa ukujabula okukhulu ngokusebenzisana kahle nani....qhubekani nokusilandela. SYABONGA...",other
SABCizindaba,6/5/2019 14:44,UMBUZO Zisashaqekile izisebenzi zasesibhedlela iPelonomi kulandela isigameko sokucishe kudlwengulwe isisebenzi esiqeqeshelwa ubuDokotela. Lesisebenzi siphunyule ngokuluma ulimi lomlisa obezama ukusidlwengula. Akuqali ukubikwa kwesehlakalo esifuze lesi kulesibhedlela esise Bloemfontein. Lokhu sekwenze izisebenzi zalaxaza umsebenzi zikhala. Uthini umbono wakho ngaloludaba kanye nje nezokuphepha ezikhungweni zempilo Thumela umbono wakho weWhatsup ku061 7878679. Sicela uzisho igama nesibongo kanye nendawo okuyo.,other
SABCizindaba,6/3/2019 15:00,Sihlangabeze sikwethulela Izindaba ngo1900. Zizokwethulela zona ngobunjalo bazo.,other
SABCizindaba,6/3/2019 13:13,"UMBUZOAkuhambi kahle emaqenjini esizwe emiqhudelwaneni yomhlaba. IBafana Bafana iphumile ku COSAFA , Amajita aphuma kowendebe yomhlaba e Poland kwathi iBanyana yaguqiswa iNorway kowokungcweka njengoba ama Blitzbokke wona ephume kuSemi Final ye World Rugby Sevens Series. Uthini umbono wakho, ingabe lukhulu luyeza luyanyelela ikakhulu njengoba iBafana ne Banyana bezobamba iqhaza kweminye emikhulu kulenyanga Thumela umbono wakho weWhatsup ku061 7878679. Sicela uzisho igama nesibongo kanye nendawo okuyo. Sicela ukuxolisa kakhulu ngale number esifakile sangaxhumana kahle nani..... Okwamanje ngicela sisebenzise lena engifakile. iNumber ejwayelekile esanenkinga izobuya. Sizonazisa uma sekulunge konke......",sport
SABCizindaba,5/31/2019 15:51,Sihlangabeze sikwethulela Izindaba ngo1900. Sikwethulela zona ngobunjalo bazo.,other
SABCizindaba,5/31/2019 14:19,UMBUZO Abalimi besifazane abasafufusa baseMsinga bathole uxhaso logandaganda ababiza izigidigidi zamarandi. Loluxhaso luzobalekelela ohlelweni lwabo lwemifelandawonye yezolimo ukuxosha indlala. Bangagqugquzelwa kanjani abantu ukuthi babuyele ekulimeni ukuxosha indlala  Thumela umbono wakho wevideo kuWhatsup 0621230985,business
SABCizindaba,5/31/2019 10:13,UMBUZO IziNhlangano zamalungelo ezingane azeneme ngesinqumo sesikole samabanga aphansi e Eastern Cape iCisira Primary ngokuxosha umfundi webanga lika Grade 3. Lomfundi wasePedi uxoshelwe izinsolo zobubhoklolo esikoleni. Ingabe ngokwakho ukubona umnyango wenze into efanele yini Thumela umbono wakho weVideo kuWhatsup 081 5348795,other
SABCizindaba,5/12/2019 15:07,"UMBUZO Njengoba isongwa isizini ye EPL namhlanje, engabe ubukulindele okwenzekile kule Sizini ka 20182019 ye English Premier League",sport
SABCizindaba,4/22/2019 11:46,"Ayikaziwa imbangela yomlilo othungele izindawo ezimbili zokugibela izitimela iPlatform 12 ne 13 esiteshini sezitimela e Kapa izolo. I ANC e Western Cape ichaza lesigameko njengesenziwe ngamabomu ukulaya abathize yanxusa amaphoyisa ukuba aphenye bese ebopha abathintekayo. Ibukeka ingapheli inking yezitimela e Kapa , uma kungesiwo umlilo , kuba ezokuphepha. Ngokwakho ukubona uhulumeni wenza okwenele ukuqinisa ezokuphepha kulomkhakha osetshenziswa ngabantu abaningi nsuku zonke Thumela umbono weVideo yeWhatsApp ku081 534 8795.Sicela uzisho igama nesibongo nendawo odabuka kuyo",politics
SABCizindaba,4/12/2019 9:06,"Izwe lonke likhungethwe imibhikisho yokufuna izidingongqangi, ngakube lokhu kwenziwa ukuthi kusondele ukhetho noma ingoba abantu bengagculisekile ngempela Thumela umbono weVideo yeWhatsApp ku066 133 5650.Sicela uzisho igama nesibongo nendawo odabuka kuyo",other
SABCizindaba,4/10/2019 8:59,Uthini umbono wakho ngomsindo osuqutshulwe ukushicilelwa kwencwadi i Gangster State Unravelling Ace Magashules web of capture kanye nokuphazanyiswa komcimbi wokwethulwa kwayoThumela umbono weVideo yeWhatsApp ku066 133 5650.Sicela uzisho igama nesibongo nendawo odabuka kuyo,politics
SABCizindaba,4/8/2019 9:22,Ingabe iyadingeka inkombankombane esikhona phakathi kwamaqembu iANC ne DA ngodaba lwase Alexandra kanti futhi izokwelekela ekusonjululweni kwezinkinga ezivezwe izakhamuzi Thumela umbono we Video ye WhatsApp ku 066 133 5650. Sicela uzisho igama nesibongo nendawo odabuka kuyo,politics
SABCizindaba,4/5/2019 9:44,Kusuke uthuli lwezichwe ohlelweni lwe Morning Live lapho kumenywa khona amaqembu ezombusazwe ukuzobhunga ngezethembiso zawo zokhetho. Loluhlelo belubanjelwe e Hout Bay e Western Cape lapho abantu abebeyingxenye yalo bejijikelane ngezihlalo abanye bememeza amagama athi Khoi Land uhlelo lwagcina seluhoxiswa. Uthini umbono wakho ngokwenzekile ingabe kuyisithombe esihle kulentando yabantu esesineminyaka engamashumi amabili nanhlanu izwe layithola Thumela umbono we Video ye WhatsApp ku 066 133 5650,politics
SABCizindaba,4/3/2019 9:42,"UMBUZO Uthini umbono wakho ngombhikisho wezakhamuzi zase Alexander ezikhala ngokukuqhibuka kwemijodolo engekho emthethweni , ukungcola kanye nje nokungahlinzekwa ngezidingo ngqangi. Uthini ngodlame oluhambisana nawo.Thumela umbono we Video ku WhatsApp 066 133 5650",politics
SABCizindaba,4/1/2019 13:20,UMBUZO Uthini umbono wakho ngezigameko zokuhlaselwa kwabokufika ezibonakale e Thekwini kulezinsuku ezidlule Thumela umbono we Video ku WhatsApp 066 133 5650,politics
SABCizindaba,3/31/2019 15:02,Ungene ebalazweni lomhlaba izolo umculo kaMaskandi kufezeka izifiso nezethembiso zikaKhuzani Mpungose zokugcwalisa iMoses Mabhida. Bangaphezulu kuka 70 abaculi abebenandisa. Engabe elikhonsathi likwenze wazigqaja ngomculo wesintu Thumela umbono weVideo kuWhatsApp 066 133 5650,entertainment
SABCizindaba,3/29/2019 17:03,Esithombeni umfundi wezindaba zasemini uSlindokuhle Gumede. Lapha edidiyela Izindaba zakusihlwa ngo1900.,entertainment
SABCizindaba,3/29/2019 9:39,"Ingabe uyijabulele imiqulu yezethembiso zokhetho, aliqomise kanjani ivoti lakho amaqembu futhi ingabe usukulungele ukuvota okhethweni oluzayo Thumela umbono we Video ku WhatsApp 066 133 5650. Sicela igama nesibongo nendawo odabuka kuyo",entertainment
SABCizindaba,3/27/2019 9:33,"U Ndunankulu wase North West u Job Mokgoro nethimba labengamale iminyango esifundazweni kudingeke ukuba baphume ngesamagundwane beqashwe ngamaphoyisa kulandela ukusuka kothuthuva emhlanganweni ebekuzobhungwa kuwo ngamaqembu emigulukudu e Bloemhof. Izakhamuzi zijikijele ngamatshe imoto ka Mokgoro njengoba izakhamuzi zifuna ukuthi uhulumeni angenelele. Uthini umbono wakho ngaloludaba, sinobulungiswa isenzo sezakhamuzi Thumela umbono we Video ku WhatsApp 066 133 5650. Sicela igama nesibongo nendawo odabuka kuyo",politics
SABCizindaba,3/25/2019 13:22,Uthini umbono wakho mayelana nezindaba zakamumva ezithinta izigameko zokubulala okudlelana nezombusazwe KwaZulu Natal nalapho sekubonakala khona kunindeka abaholi. Thumela umbono we Video ku WhatsApp 066 133 5650. Sicela igama nesibongo nendawo odabuka kuyo,politics
SABCizindaba,3/25/2019 8:34,Uthini umbono wakho mayelana nezindaba zakamumva ezithinta izigameko zokubulala okudlelana nezombusazwe KwaZulu Natal nalapho sekubonakala khona kunindeka abaholi kanti kwezemidlalo I Bafana ikwazile ukungena emidlalweni yomqhudelwano iAFCON kulandela ukuguqisa iLibya ngo 21. Uthini umbono wakho. Sicela uyihlukanise imibono yakho. Thumela umbono we Video ku WhatsApp 066 133 5650. Sicela igama nesibongo nendawo odabuka kuyo,politics
SABCizindaba,3/22/2019 9:24,"UMBUZO Ngesonto iqembu lesizwe iBafana Bafana lidlala umdlalo omqoka wokuhlungela iAfcon yakulonyaka neLibya. Uwabona engakanani amathuba eBafana Bafana okuthi ikwazi ukubuya nemiphumela egculisayo, siyaya eGibhithe Thumela umbono we Video ku WhatsApp 066 133 5650.",sport
SABCizindaba,3/20/2019 8:53,Amaqembu ezombusazwe acikice isivumelwano sokusebenzisana ngokuthula ukuze ukhetho lungabi nezihibe. Ingabe ubona ukuthi lamaqembu azokwazi ukusigcina isethembiso azibophezela kusona. Thumela umbono we Video ku WhatsApp 066 133 5650. Sicela igama nesibongo nendawo odabuka kuyo,politics
SABCizindaba,3/18/2019 9:19,UMBUZO Kubukeka sengathi inkinga yokuhamba kogesi iyazehlula ngisho iziphathimandla ukuyixazulula  kuthini okwakho ukuphawula mbukeli Thumela umbono we Video ku WhatsApp 066 133 5650. Mbukeli sicela igama nesibongo nendawo odabuka kuyo,other
SABCizindaba,3/17/2019 14:00,UMBUZO Kuthini ukuphawula kwakho mbukeli mayelana nodaba lokuhlukunyezwa ngokocansi kowesifazane ehlukunyezwa asebenza naye athi iNkampani yehlulekile ukumvikela Thumela umbono we Video ku WhatsApp 066 133 5650,other
SABCizindaba,3/15/2019 11:12,"IJaji uMandela Makaula ecaleni lika Omotoso osolwa ngokudlwengula lihoxile. Ngakhoke icala lizoqala phansi. Uthini umbono wakho ngofakazi abasazophinde bazokwethulwa ubufakazi, baphinde babhekane nabameli bommangalelwa okwesibili Thumela umbono we Video ku WhatsApp 066 133 5650",other
SABCizindaba,3/15/2019 9:42,Ukungena ngodli emhlabeni kubukeka ngathi kusetshenziswa abantu njengento yokufuna ukunakwa ngaphambi kokhetho.Lokhu sekwenzeka ezindaweni ezimbalwa ikakhulu eThekwini.Kuthini ukuphawula.Thumela iVideo kuWhatsApp 0661335650.Sicela igama nesibongo nendawo odabuka kuyo,other
SABCizindaba,3/15/2019 9:32,Ukungena ngodli emhlabeni kubukeka ngathi kusetshenziswa ngabavoti njengento yokufuna ukunakwa ngosombusazwe ngaphambi kokhetho. Lokhu sekwenzeka ezindaweni ezimbalwa eKZN ikakhulu e Thekwini. Lokhu kubanga ukubukana ngeziqu zamehlo phakathi kwabantu abakhe kulezindawo nabahlala emijondolo. Kuthini ukuphawula kwakho. Thumela umbono weVideo kuWhatsApp 066 133 5650.Sicela ubhale igama nesibongo nendawo odabuka kuyo,other
SABCizindaba,3/13/2019 9:35,"Ziyanda izigameko zodlame ezikoleni, kunomfundi ogwazwe wabulawa ngaphandle kwesikole iMondeor High eGoli. Ngokubona kwakho yini imbangela yodlame futhi lesihlava singaqedwa kanjani.Thumela umbono weVideo kuWhatsApp 066 133 5650.Sicela ubhale igama nesibongo nendawo odabuka kuyo",other
SABCizindaba,3/11/2019 14:50,Uthini umbono ngombiko wethimba elaqokwa Mengameli ukuba liphenye ngezinsolo zokusetshenziswa budedengu kwesikhungo sezokuphepha noveze ukuthi sisetshenziselwa ukulwa izimpi kuANC.Thumela umbono weVideo kuWhatsApp 066 133 5650.Sicela ubhale igama nesibongo nendawo odabuka kuyo,politics
SABCizindaba,3/8/2019 10:26,Ihlukene imibono malungana ne Video esabalele nenkundla yezokuxhumana okubonakala kuyo ibhungu lihlasela amaphoyisa ngeStini kuthi emva kwesikhathi ligcine lidubuleka. Yini ebekufanele yenziwe iphoyisa ebelibhekene nalesisimo Thumela umbono weVideo kuWhatsApp 066 133 5650 Mbukeli sicela uzisho igama nesibongo kanye nendawo othumele ukuyo.,other
SABCizindaba,3/6/2019 9:48,Owengamele ezokuthutha eGauteng u Ismail Vadi uhlongoza ukuvala imzila kanye nezikhumulo zamatekisi ezinhlangano i NANDUWE kanye ne WATA eSoweto. Lokhu kulandela ukudubulana e Dube izolo. Ingabe lesenzo sizosiza yini ukuqeda udlame. Thumela umbono weVideo kuWhatsApp 066 133 5650,politics
SABCizindaba,3/4/2019 13:29,UMBUZO Kulandela i Video esabalale enkundleni yezokuxhumana lapho kubonakala khona u Mampintsha eshaya u Babes Wodumo emva kokuhilizisana. Ingabe uthini umbono wakho ngalesisenzo Thumela umbono weVideo kuWhatsApp 066 133 5650,entertainment
SABCizindaba,3/3/2019 16:58,Mbukeli hlangabeza Izindaba ngo 1900.,other
SABCizindaba,3/3/2019 15:45,UMBUZO Uyaqhubeka umdonsiswano wokuthengisa iCeltic ecwile ezikweletini. Uhulumeni waseFree State uyena osingethe izingxoxo zokuthengiswa kweqembu. Ingabe ukungenelela kukahulumeni kuzowuqeda lomdonsiwano obukeka ukhinyabeza iqembu Thumela umbono weVideo kuWhatsApp 066 133 5650,politics
SABCizindaba,3/1/2019 17:00,"Mbukeli, hlangabeza Izindaba ngo1900.",other
SABCizindaba,3/1/2019 13:33,i ICASA isiqalisile ngomthetho ophoqa izinkampani zokuxhumana ukuba zingaqedi amaDATA uma efikelwa ukuphela kwesikhathi sawo.Lokhu kuchaza ukuthi uma kuphela inyanga ungayisebenzisanga yonke iDATA yakho angeke isaphele.Thumela umbono weVideo kuWhatsApp066 133 5650,business
SABCizindaba,3/1/2019 10:09,"UMBUZO Abafundi base UKZN bavuke umbhejazane izolo ebusuku bavala umgwaqo u Hospital e South Beach e Thekwini bephoqa ukuba bafakelwe impahla entsha yasezindlini abahlala kuzo kulungiswe nekheshi lesakhiwo. Bathungele ngomlilo impahla endala okukhona kuyo imibhede bayijikijela phansi emgwaqeni kanti ngesonto eledlule babekhala ngakho lokhu, benza okufanayo. Ingabe lesisenzo sabafundi sizobasiza yini ukuthi balalelwe kwabakhala ngakho uma becekela phansi khona lokhu abanakho Thumela umbono weVideo kuWhatsApp 066 133 5650",other
SABCizindaba,2/27/2019 13:41,UMBUZO Isehlakalo esishaqisayo lapho abafundi abangaphansi kweminyaka behlasele umuntu bambulala  kungenziwa njani ukuqeda ulaka olukhona emphakathini esiphila kuwo Thumela umbono wakho weVideo kuWhatsApp 066 133 5650,other
SABCizindaba,2/25/2019 13:27,Kuthini ukuphawula kwakho ngesenzo somfundisi owaziwa ngo u Alph Lukau. I Video yalomfundisi enza ngakubize ngesimanga sokuvuswa komuntu ekufeni esebhokisini lomgcwabo isabalale ezinkundleni zokuxhumana. Thumela umbono weVideo kuWhatsApp 066 133 5650.,other
SABCizindaba,2/22/2019 14:48,UMBUZO Kulelisonto kubungazwa i International Mother Language Day. Ingabe qhaza lini ongalibamba ukuvikela ulwimi lwakho owaluncela ebeleni nokuthi kwenele na okwenziwayo ukuluqhakambisa Thumela umbono weVideo kuWhatsApp 066 133 5650,other
SABCizindaba,2/20/2019 13:37,Ungaphawula uthini ngesabelo mali sanamhlanje ingabe sikwazile ukuhlangabezana nebenikulindele kuso Thumela umbono weVideo kuWhatsApp 066 133 5650,other
SABCizindaba,2/20/2019 9:18,Ingabe yini olindele ukuba ungqongqoshe wezemali akhulume ngayo noma afake imali kuyo enkulumeni yakhe yesabelo mali e Phalamende namhlanje Thumela umbono weVideo kuWhatsApp 066 133 5650,politics
SABCizindaba,2/18/2019 10:15,U Caster Semenya usiphosela inselele isinqumo se IAAF malungana nezinga le Testosterone yakhe enkantolo yezemidlalo e Switzerland. Kuthini ukuphawula kwakho ngoba phela ukuba nezinga eliphezulu le Testosterone kwakhe kudaliwe Thumela umbono weVideo kuWhatsApp 066 133 5650,sport
SABCizindaba,2/17/2019 15:34,UMBUZO Kuthini ukuphawula kwakho ngokuthwala kanzima kwamaqembu amakhulu adlala kuPSL kuloMqhudelwano weNedbank Cup njengoba neChiefs ibithwele kanzima emdlalweni wanamhlanje Thumela umbono weVideo kuWhatsApp 066 133 5650,sport
SABCizindaba,2/15/2019 14:31,Namhlanje kuphela unyaka selokhu uMengameli u Cyril Ramaphosa afungiswa njengenhloko yombuso emva kosuku nje iqembu elibusayo lasuse uJacob Zuma. Ingabe ukhona yini umehlukho okhona selokhu u Mengameli u Ramaphosa athatha izintambo Thumela umbono weVideo kuWhatsApp 066 133 5650,politics
SABCizindaba,2/15/2019 9:58,UMBUZO I Celtic isibishe kakhulu ezikweletini kunakuqala. Isimo sibi kangangokuthi abalandeli abakhathazekile sebenxuse iqembu elibusayo i ANC ukuba lingenelele kuloludaba. Ngokubona kwakho yini ezoba isixazululo kuloludaba Thumela umbono weVideo kuWhatsApp 066 133 5650,business
